Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
SITKA,SITKA,SITKA,SITKA,6
BROSE,TRONS,KNOPS,AEROS,1
BROSE,PROSE,SHOTE,SPORE,2
BROSE,EROSE,AROSE,BROSE,3
BROSE,BROSE,BROSE,BROSE,4
BROSE,BROSE,BROSE,BROSE,5
BROSE,BROSE,BROSE,BROSE,6
JIRDS,BABES,NASUS,TARES,1
JIRDS,CISTS,BREIS,BIRDS,2
JIRDS,DINKS,RICKS,GIRDS,3
JIRDS,GIRDS,FIRMS,JIRDS,4
JIRDS,JIRDS,YIRDS,JIRDS,5
JIRDS,JIRDS,JIRDS,JIRDS,6
WREAK,BAAED,PADRI,RAILE,1
WREAK,ALGAE,LEEAR,DEBAR,2
WREAK,REFAN,WREAK,FREAK,3
WREAK,CREAK,WREAK,PREAK,4
WREAK,PREAK,WREAK,WREAK,5
WREAK,WREAK,WREAK,WREAK,6
GERBE,MOREE,NORIE,NORIE,1
GERBE,TERFE,VERDE,VERGE,2
GERBE,HERYE,GERBE,GERLE,3
GERBE,KERVE,GERBE,GERBE,4
GERBE,EERIE,GERBE,GERBE,5
GERBE,GERNE,GERBE,GERBE,6
OUPHS,BAONS,SCOPS,ALIOS,1
OUPHS,MILOS,TYPOS,PEONS,2
OUPHS,OUEDS,OLPES,OUPHS,3
OUPHS,OUSTS,OUPAS,OUPHS,4
OUPHS,OUPHS,OUPHS,OUPHS,5
OUPHS,OUPHS,OUPHS,OUPHS,6
PUJAH,PARAS,PETAR,PUNAS,1
PUJAH,PHWAT,PIMAS,PUPAE,2
PUJAH,PUJAH,PAVAN,PURAU,3
PUJAH,PUJAH,PUJAH,PUJAH,4
PUJAH,PUJAH,PUJAH,PUJAH,5
PUJAH,PUJAH,PUJAH,PUJAH,6
ZAIDY,BARED,COOER,CARTE,1
ZAIDY,DADDY,PAKAY,DAMPY,2
ZAIDY,ZAIDY,FATTY,BADDY,3
ZAIDY,ZAIDY,BABBY,ZAIDY,4
ZAIDY,ZAIDY,HAMMY,ZAIDY,5
ZAIDY,ZAIDY,WADDY,ZAIDY,6
LAWSY,PASPY,FISHY,PURSY,1
LAWSY,GAWSY,USURY,MISSY,2
LAWSY,LAWSY,LAWSY,LAWSY,3
LAWSY,LAWSY,LAWSY,LAWSY,4
LAWSY,LAWSY,LAWSY,LAWSY,5
LAWSY,LAWSY,LAWSY,LAWSY,6
CIGGY,SIRIS,NIVAS,RINES,1
CIGGY,LINEY,BIRLE,BILAT,2
CIGGY,TITTY,WIZZO,MIDGY,3
CIGGY,MICKY,TIGHT,WIGGY,4
CIGGY,CIGGY,JIGGY,FIGGY,5
CIGGY,CIGGY,FIGGY,CIGGY,6
FIFED,SAFED,YDRED,AIRED,1
FIFED,FIFED,PAWED,PILED,2
FIFED,FIFED,SIDED,VIBED,3
FIFED,FIFED,GIVED,SITED,4
FIFED,FIFED,FIKED,FIKED,5
FIFED,FIFED,FIXED,FIXED,6
GOOLY,SPODS,OUPED,TORES,1
GOOLY,TOOTH,ARGOL,COALY,2
GOOLY,COOEY,GLOBY,DOWLY,3
GOOLY,BOOKY,GOOLY,POLLY,4
GOOLY,GOOLY,GOOLY,HOOLY,5
GOOLY,GOOLY,GOOLY,GOOLY,6
GEYER,RESES,CELOM,DERNS,1
GEYER,NEPER,KEDGE,REVEL,2
GEYER,VEXER,REPEG,GEYER,3
GEYER,GEYER,GEYER,GEYER,4
GEYER,GEYER,GEYER,GEYER,5
GEYER,GEYER,GEYER,GEYER,6
ERING,TRINS,INURE,TRINE,1
ERING,BRINE,RETIN,ERING,2
ERING,ERING,ERING,ERING,3
ERING,ERING,ERING,ERING,4
ERING,ERING,ERING,ERING,5
ERING,ERING,ERING,ERING,6
FUJIS,MITIS,KISSY,LARIS,1
FUJIS,ABRIS,ASPIS,TIKIS,2
FUJIS,KOJIS,QUOIS,GOBIS,3
FUJIS,FUJIS,FUGIS,PYXIS,4
FUJIS,FUJIS,FUJIS,FUJIS,5
FUJIS,FUJIS,FUJIS,FUJIS,6
CHIME,NEEDY,UGGED,TILDE,1
CHIME,THIEF,KEVIL,GWINE,2
CHIME,WHILE,WINCE,CHIVE,3
CHIME,CHIVE,CHIME,CHIME,4
CHIME,CHIME,CHIME,CHIME,5
CHIME,CHIME,CHIME,CHIME,6
TOPHS,BORES,ZOOMS,LORES,1
TOPHS,DOPAS,LOINS,MONKS,2
TOPHS,MOPUS,HOCKS,TOPHS,3
TOPHS,KOPHS,ROHUS,TOPHS,4
TOPHS,QOPHS,GOTHS,TOPHS,5
TOPHS,TOPHS,TOPHS,TOPHS,6
UBITY,SONES,EMOVE,TOLES,1
UBITY,MILTY,BINGS,PUNTY,2
UBITY,WHITY,QUBIT,UBITY,3
UBITY,UBITY,UBITY,UBITY,4
UBITY,UBITY,UBITY,UBITY,5
UBITY,UBITY,UBITY,UBITY,6
SHERO,SONES,BOORS,LORES,1
SHERO,SPORE,ASPRO,SPORE,2
SHERO,SHERO,SHERO,SHERO,3
SHERO,SHERO,SHERO,SHERO,4
SHERO,SHERO,SHERO,SHERO,5
SHERO,SHERO,SHERO,SHERO,6
YAMPA,CARDY,REPAY,LEARY,1
YAMPA,YAKKA,YAMPA,YACKA,2
YAMPA,YAMPA,YAMPA,YAJNA,3
YAMPA,YAMPA,YAMPA,YAMPA,4
YAMPA,YAMPA,YAMPA,YAMPA,5
YAMPA,YAMPA,YAMPA,YAMPA,6
PINTA,APACE,PZAZZ,PEARL,1
PINTA,PONGA,PILEA,PINTA,2
PINTA,PINTA,PINTA,PINTA,3
PINTA,PINTA,PINTA,PINTA,4
PINTA,PINTA,PINTA,PINTA,5
PINTA,PINTA,PINTA,PINTA,6
ZEBUS,SEELS,SLOVE,NOELS,1
ZEBUS,MEMOS,NEEBS,MEIDS,2
ZEBUS,KEPIS,DEBUS,YECHS,3
ZEBUS,HENDS,ZEBUS,ZEBUS,4
ZEBUS,JEFFS,ZEBUS,ZEBUS,5
ZEBUS,YEGGS,ZEBUS,ZEBUS,6
WOOER,RARES,FADER,SARED,1
WOOER,URGER,ROMER,TOPER,2
WOOER,OPTER,TOWER,VOMER,3
WOOER,VOWER,WOOER,WOKER,4
WOOER,WOOER,WOOER,WOOER,5
WOOER,WOOER,WOOER,WOOER,6
TANGS,SONAR,PINDS,KINAS,1
TANGS,PANTS,BUNAS,GANTS,2
TANGS,TANKS,GANTS,TANGS,3
TANGS,TANHS,TANGS,TANGS,4
TANGS,TANGS,TANGS,TANGS,5
TANGS,TANGS,TANGS,TANGS,6
QUEYN,SONES,CHOSE,TOLES,1
QUEYN,NEELE,BEMIX,MINCE,2
QUEYN,INEPT,QUEYU,NEBBY,3
QUEYN,QUEYN,QUEYN,QUEYN,4
QUEYN,QUEYN,QUEYN,QUEYN,5
QUEYN,QUEYN,QUEYN,QUEYN,6
BISON,PINOT,FILON,PITON,1
BISON,RIMON,VISON,BISON,2
BISON,VISON,BISON,BISON,3
BISON,BISON,BISON,BISON,4
BISON,BISON,BISON,BISON,5
BISON,BISON,BISON,BISON,6
ROMEO,BOREE,HORDE,LONER,1
ROMEO,TOTER,MOLER,BORED,2
ROMEO,ROWED,ROMEO,ROZET,3
ROMEO,ROVEN,ROMEO,ROMEO,4
ROMEO,ROLEO,ROMEO,ROMEO,5
ROMEO,ROMEO,ROMEO,ROMEO,6
SMIZE,SONES,MOOTH,TORES,1
SMIZE,STERE,PUNIM,SPINE,2
SMIZE,SEMIE,SWIMS,SMIZE,3
SMIZE,SMIZE,SMIZE,SMIZE,4
SMIZE,SMIZE,SMIZE,SMIZE,5
SMIZE,SMIZE,SMIZE,SMIZE,6
KARAS,RASAS,CREAM,SERAL,1
KARAS,PARAS,RANAS,MORAS,2
KARAS,NARAS,PARAS,AURAS,3
KARAS,MARAS,KARAS,PARAS,4
KARAS,KARAS,KARAS,VARAS,5
KARAS,KARAS,KARAS,KARAS,6
FATTY,TATTS,RATTY,BATTY,1
FATTY,MATTY,HATTY,FATTY,2
FATTY,BATTY,CATTY,FATTY,3
FATTY,CATTY,BATTY,FATTY,4
FATTY,FATTY,MATTY,FATTY,5
FATTY,FATTY,PATTY,FATTY,6
SEWAR,RESAT,VEGAS,SERAL,1
SEWAR,SEWAR,RESAW,SEWAR,2
SEWAR,SEWAR,SEWAR,SEWAR,3
SEWAR,SEWAR,SEWAR,SEWAR,4
SEWAR,SEWAR,SEWAR,SEWAR,5
SEWAR,SEWAR,SEWAR,SEWAR,6
MONTY,SONSY,BETTY,TONEY,1
MONTY,NONCY,TUFTY,JONTY,2
MONTY,MONEY,MOITY,MONTY,3
MONTY,MONTY,MONTY,MONTY,4
MONTY,MONTY,MONTY,MONTY,5
MONTY,MONTY,MONTY,MONTY,6
PUNJI,PANAX,TINNY,GONIA,1
PUNJI,PONTY,MUNIA,TINNY,2
PUNJI,PINCH,PUNJI,PUNJI,3
PUNJI,PUNJI,PUNJI,PUNJI,4
PUNJI,PUNJI,PUNJI,PUNJI,5
PUNJI,PUNJI,PUNJI,PUNJI,6
TAWAS,VATAS,TUTUS,TAROS,1
TAWAS,TARAS,TAMAS,TAKIS,2
TAWAS,TAMAS,TAWAS,TAPAS,3
TAWAS,TANAS,TAWAS,TAMAS,4
TAWAS,TAKAS,TAWAS,TAVAS,5
TAWAS,TAHAS,TAWAS,TANAS,6
MARGO,BAAED,FLAMM,MARLE,1
MARGO,MARAY,MUDAR,MARRA,2
MARGO,MARRA,MARRA,MARON,3
MARGO,MARON,MARGE,MARGO,4
MARGO,MARGO,MARGO,MARGO,5
MARGO,MARGO,MARGO,MARGO,6
FLAKY,FLAMY,FLAXY,FOAMY,1
FLAKY,FLAKY,FLAWY,FLAKY,2
FLAKY,FLAKY,FLAKY,FLAKY,3
FLAKY,FLAKY,FLAKY,FLAKY,4
FLAKY,FLAKY,FLAKY,FLAKY,5
FLAKY,FLAKY,FLAKY,FLAKY,6
BLOOD,BROOD,GEODE,DROLE,1
BLOOD,BLOOD,ADOBO,ALOUD,2
BLOOD,BLOOD,DROOB,BLOOD,3
BLOOD,BLOOD,BLOOD,BLOOD,4
BLOOD,BLOOD,BLOOD,BLOOD,5
BLOOD,BLOOD,BLOOD,BLOOD,6
CLUNG,SKEGS,GREBE,GRISE,1
CLUNG,GILPY,MINGY,PUDGY,2
CLUNG,CLUNG,SWUNG,CLUNG,3
CLUNG,CLUNG,CLUNG,CLUNG,4
CLUNG,CLUNG,CLUNG,CLUNG,5
CLUNG,CLUNG,CLUNG,CLUNG,6
PIQUI,SOURS,PLOUK,MAULS,1
PIQUI,BAGUA,PRIUS,KORUN,2
PIQUI,PILUM,PIQUI,PIQUI,3
PIQUI,PINUP,PIQUI,PIQUI,4
PIQUI,PIQUI,PIQUI,PIQUI,5
PIQUI,PIQUI,PIQUI,PIQUI,6
POOKA,PARRA,KAIKA,NORIA,1
POOKA,POOPA,NERKA,POLKA,2
POOKA,POOKA,POOKA,POAKA,3
POOKA,POOKA,POOKA,POOKA,4
POOKA,POOKA,POOKA,POOKA,5
POOKA,POOKA,POOKA,POOKA,6
YUPPY,POOEY,VINHO,MOLIE,1
YUPPY,HUMPY,PEEKY,BUNCH,2
YUPPY,GULPY,GUPPY,PUFFY,3
YUPPY,CUPPY,BUPPY,GUPPY,4
YUPPY,BUPPY,CUPPY,YUPPY,5
YUPPY,YUPPY,YUPPY,YUPPY,6
NISIN,PASTY,NKOSI,TAISH,1
NISIN,NOSHI,NSIMA,MISDO,2
NISIN,NISIN,NISIN,WISPY,3
NISIN,NISIN,NISIN,NISIN,4
NISIN,NISIN,NISIN,NISIN,5
NISIN,NISIN,NISIN,NISIN,6
GANOF,PANES,EATEN,NATES,1
GANOF,NANTY,NANAS,LAPIN,2
GANOF,KANAL,GANJA,KANGA,3
GANOF,FANGO,GANOF,GANCH,4
GANOF,GANOF,GANOF,GANOF,5
GANOF,GANOF,GANOF,GANOF,6
PAVER,SABES,PRESA,TARES,1
PAVER,RATER,PAIRE,PALER,2
PAVER,LAVER,PATER,PAPER,3
PAVER,WAVER,PARER,PAWER,4
PAVER,PAVER,PAVER,PACER,5
PAVER,PAVER,PAVER,PAVER,6
SAIDS,SAKIS,GOPIK,CAINS,1
SAIDS,SAINS,CHINA,KAIMS,2
SAIDS,SAIMS,DAISY,SAIDS,3
SAIDS,SAIDS,MAIDS,SAIDS,4
SAIDS,SAIDS,QAIDS,SAIDS,5
SAIDS,SAIDS,VAIDS,SAIDS,6
VAIRE,PRIEF,HIKER,AIRED,1
VAIRE,BEIRA,BRIBE,MAIRE,2
VAIRE,MAIRE,VAIRE,FAIRE,3
VAIRE,VAIRE,VAIRE,VAIRE,4
VAIRE,VAIRE,VAIRE,VAIRE,5
VAIRE,VAIRE,VAIRE,VAIRE,6
WOLDS,ROLLS,PLUGS,POLES,1
WOLDS,POLES,YELKS,FOLDS,2
WOLDS,NOLOS,SOLDS,BOLDS,3
WOLDS,VOLKS,BOLDS,MOLDS,4
WOLDS,MOLDS,WOLDS,WOLDS,5
WOLDS,GOLDS,WOLDS,WOLDS,6
PADMA,PACAY,PATKA,PANIR,1
PADMA,PARRA,PARRA,PATLY,2
PADMA,PAKUA,PANDA,PAKKA,3
PADMA,PANNA,PADMA,PACHA,4
PADMA,PATTA,PADMA,PADMA,5
PADMA,PALLA,PADMA,PADMA,6
SKELL,SEGUE,DENSE,STRAE,1
SKELL,STEAR,SMERK,SPELK,2
SKELL,SKELL,SKELP,SKELM,3
SKELL,SKELL,SKELF,SKELF,4
SKELL,SKELL,SKELL,SKELL,5
SKELL,SKELL,SKELL,SKELL,6
ZORIS,RORES,NOIRS,TORES,1
ZORIS,CORKS,HORIS,DORKS,2
ZORIS,DORIS,KORIS,PORNS,3
ZORIS,ZORIS,ZORIS,SORBS,4
ZORIS,ZORIS,ZORIS,ZORIS,5
ZORIS,ZORIS,ZORIS,ZORIS,6
RUNCE,SONES,NERTZ,TORES,1
RUNCE,RENTE,BINER,RUDIE,2
RUNCE,RINGE,RONNE,RUCHE,3
RUNCE,RUNCE,RUNCE,RUNCE,4
RUNCE,RUNCE,RUNCE,RUNCE,5
RUNCE,RUNCE,RUNCE,RUNCE,6
MUSIC,SOBAS,BRAXY,TORAS,1
MUSIC,DUSTY,PLOTS,SHILY,2
MUSIC,MUSIC,ZHUSH,MUSIC,3
MUSIC,MUSIC,MUSIC,MUSIC,4
MUSIC,MUSIC,MUSIC,MUSIC,5
MUSIC,MUSIC,MUSIC,MUSIC,6
ALIGN,TABAC,KITAB,NORIA,1
ALIGN,ANANA,RAVIN,GIANT,2
ALIGN,APRON,AXION,HANGI,3
ALIGN,ALLIN,ALIGN,ALIGN,4
ALIGN,ALIGN,ALIGN,ALIGN,5
ALIGN,ALIGN,ALIGN,ALIGN,6
KEEFS,SEEDS,WISER,RALES,1
KEEFS,REELS,MEEDS,PEINS,2
KEEFS,BEEPS,NEEBS,DEMOS,3
KEEFS,KEENS,SEELS,KEEFS,4
KEEFS,KEEKS,PEEKS,KEEFS,5
KEEFS,KEEFS,KEEFS,KEEFS,6
PAWER,TREES,GRUES,TARES,1
PAWER,BARER,TIRED,LAGER,2
PAWER,LAVER,BALER,WAVER,3
PAWER,FAYER,FAKER,PAWER,4
PAWER,GAZER,PAVER,PAWER,5
PAWER,JAPER,PAYER,PAWER,6
PRAHU,BARED,KANZU,RAINE,1
PRAHU,FRANC,ADIEU,MUDRA,2
PRAHU,GRAPH,PURAU,PRAHU,3
PRAHU,PRAHU,PRAHU,PRAHU,4
PRAHU,PRAHU,PRAHU,PRAHU,5
PRAHU,PRAHU,PRAHU,PRAHU,6
MERRY,ROERS,SPORE,TIERS,1
MERRY,TERRE,FERRY,CHORE,2
MERRY,FERRY,DERRY,REDRY,3
MERRY,HERRY,VERRY,MERRY,4
MERRY,DERRY,TERRY,MERRY,5
MERRY,BERRY,HERRY,MERRY,6
ELUDE,BARDY,CRUDE,ROADY,1
ELUDE,GOODO,ETUDE,ETUDE,2
ELUDE,ELUDE,EXUDE,EXUDE,3
ELUDE,ELUDE,ELUDE,ELUDE,4
ELUDE,ELUDE,ELUDE,ELUDE,5
ELUDE,ELUDE,ELUDE,ELUDE,6
BOBAK,SABES,PAVVY,TARES,1
BOBAK,BOBAC,ROSSA,DOLMA,2
BOBAK,BOBAK,COMAE,COPAY,3
BOBAK,BOBAK,FOUAT,BOBAK,4
BOBAK,BOBAK,BOBAK,BOBAK,5
BOBAK,BOBAK,BOBAK,BOBAK,6
BURET,SONES,JEWIE,TORES,1
BURET,TITER,NOSED,BURET,2
BURET,REVET,RYPER,BURET,3
BURET,FREET,EGRET,BURET,4
BURET,CURET,BURET,BURET,5
BURET,BURET,BURET,BURET,6
GEYER,REFER,EARED,DENAR,1
GEYER,NEVER,FOYER,FEVER,2
GEYER,METER,BUYER,HEWER,3
GEYER,KEYER,TRYER,GEYER,4
GEYER,GEYER,GEYER,GEYER,5
GEYER,GEYER,GEYER,GEYER,6
TOMOZ,RABAT,ABYSS,TORAS,1
TOMOZ,TOOTS,CHOOF,TOWZY,2
TOMOZ,TOMOZ,ONGON,TOMOZ,3
TOMOZ,TOMOZ,RUMOR,TOMOZ,4
TOMOZ,TOMOZ,TOMOZ,TOMOZ,5
TOMOZ,TOMOZ,TOMOZ,TOMOZ,6
PILAW,MIRID,MIVEY,LITRE,1
PILAW,PILEY,RIDIC,MILPA,2
PILAW,PILAO,TIGHT,PILAU,3
PILAW,PILAF,BILBO,PILAF,4
PILAW,PILAU,PILAF,PILAO,5
PILAW,PILAW,PILAU,PILAW,6
STEIN,SABRE,SUINT,SAUTE,1
STEIN,STEED,STAIN,STEEN,2
STEIN,STELL,STEIN,STERN,3
STEIN,STENT,STEIN,STEIN,4
STEIN,STEIN,STEIN,STEIN,5
STEIN,STEIN,STEIN,STEIN,6
WYNNS,SABES,CAMAS,TARES,1
WYNNS,COOTS,KIPES,PONKS,2
WYNNS,FIRKS,TOHOS,WINGS,3
WYNNS,HYMNS,WYNNS,WYNNS,4
WYNNS,WYNNS,WYNNS,WYNNS,5
WYNNS,WYNNS,WYNNS,WYNNS,6
KAREE,RARES,VALID,RANES,1
KAREE,TARED,TARTY,LATER,2
KAREE,FARER,MARUA,WARED,3
KAREE,KAREE,ZARFS,KAREE,4
KAREE,KAREE,KAREE,KAREE,5
KAREE,KAREE,KAREE,KAREE,6
TENES,TENES,WENTS,TEINS,1
TENES,TENES,TENES,TENES,2
TENES,TENES,TENES,TENES,3
TENES,TENES,TENES,TENES,4
TENES,TENES,TENES,TENES,5
TENES,TENES,TENES,TENES,6
STROY,STOOR,SHROW,SAPOR,1
STROY,STROP,SCROB,SCROW,2
STROY,STROW,SPROD,STROY,3
STROY,STROY,SKROO,STROY,4
STROY,STROY,STROY,STROY,5
STROY,STROY,STROY,STROY,6
BONES,SONES,ZOWEE,TONES,1
BONES,TONES,BOKES,NONES,2
BONES,BONES,BOTES,JONES,3
BONES,BONES,BONES,BONES,4
BONES,BONES,BONES,BONES,5
BONES,BONES,BONES,BONES,6
PRAYS,PARES,PECAN,PARES,1
PRAYS,PRAPS,PAWKS,PRADS,2
PRAYS,PRAYS,PRAPS,PRAYS,3
PRAYS,PRAYS,PRAUS,PRAYS,4
PRAYS,PRAYS,PRAYS,PRAYS,5
PRAYS,PRAYS,PRAYS,PRAYS,6
MUSES,MENES,MUTUM,MITES,1
MUSES,MILES,MULED,MEZES,2
MUSES,MUTES,MUXES,MUSES,3
MUSES,MUSES,MUSES,MUSES,4
MUSES,MUSES,MUSES,MUSES,5
MUSES,MUSES,MUSES,MUSES,6
SCENE,COPES,EMICS,CORES,1
SCENE,SLICE,COPSE,SPECT,2
SCENE,SCENE,SCUTE,SCEND,3
SCENE,SCENE,SCENE,SCENE,4
SCENE,SCENE,SCENE,SCENE,5
SCENE,SCENE,SCENE,SCENE,6
SALEP,SALES,VITEX,RALES,1
SALEP,SALET,WAMES,SALET,2
SALEP,SALEP,SASER,SALEP,3
SALEP,SALEP,SAHEB,SALEP,4
SALEP,SALEP,SALEP,SALEP,5
SALEP,SALEP,SALEP,SALEP,6
SNAFU,TSARS,KNAPS,SLART,1
SNAFU,SOAPY,SNARY,SPANS,2
SNAFU,SMALL,SNAFU,SNAKY,3
SNAFU,SKANK,SNAFU,SNAFU,4
SNAFU,SNAFU,SNAFU,SNAFU,5
SNAFU,SNAFU,SNAFU,SNAFU,6
GINKS,TARAS,RANGI,TAROS,1
GINKS,SOOPS,GONIF,MINKS,2
GINKS,BINKS,GINCH,KINKS,3
GINKS,WINKS,GINKS,PINKS,4
GINKS,MINKS,GINKS,BINKS,5
GINKS,KINKS,GINKS,SINKS,6
VERSE,SOOTE,MUSIT,SUITE,1
VERSE,CESSE,NEESE,PROSE,2
VERSE,PEISE,VERSE,HERSE,3
VERSE,REUSE,VERSE,VERSE,4
VERSE,MERSE,VERSE,VERSE,5
VERSE,VERSE,VERSE,VERSE,6
REPAY,APGAR,AHEAP,SPEAL,1
REPAY,REPAS,OLPAE,REMAP,2
REPAY,REPAY,REPAY,REPAY,3
REPAY,REPAY,REPAY,REPAY,4
REPAY,REPAY,REPAY,REPAY,5
REPAY,REPAY,REPAY,REPAY,6
MOLOI,MOOED,NEEMB,MOLIE,1
MOLOI,MONGO,MULCT,MOLOI,2
MOLOI,MOULT,MILKO,MOLOI,3
MOLOI,MOLOI,MOLOI,MOLOI,4
MOLOI,MOLOI,MOLOI,MOLOI,5
MOLOI,MOLOI,MOLOI,MOLOI,6
GOURD,NONNY,DROWN,CORNI,1
GOURD,BORGO,GORDO,YOURT,2
GOURD,GOURD,GOURD,BOURD,3
GOURD,GOURD,GOURD,GOURD,4
GOURD,GOURD,GOURD,GOURD,5
GOURD,GOURD,GOURD,GOURD,6
PLAST,SCATT,TACET,SLART,1
PLAST,BRAST,YRAPT,BLAST,2
PLAST,AGAST,PLAST,CLAST,3
PLAST,FEAST,PLAST,PLAST,4
PLAST,HOAST,PLAST,PLAST,5
PLAST,PLAST,PLAST,PLAST,6
WUSHU,SHART,PHEON,SHOTE,1
WUSHU,QOPHS,SUBAH,BACHS,2
WUSHU,WUSHU,RUKHS,WUSHU,3
WUSHU,WUSHU,WUSHU,WUSHU,4
WUSHU,WUSHU,WUSHU,WUSHU,5
WUSHU,WUSHU,WUSHU,WUSHU,6
CADEE,RAADS,CAVIL,LARES,1
CADEE,CADEE,CANED,WANED,2
CADEE,CADEE,CADES,CADEE,3
CADEE,CADEE,CADEE,CADEE,4
CADEE,CADEE,CADEE,CADEE,5
CADEE,CADEE,CADEE,CADEE,6
LOUSY,MOMES,VOWEL,TOLES,1
LOUSY,TOSSY,JOLTY,SOULY,2
LOUSY,LOUSY,LOBBY,LOUSY,3
LOUSY,LOUSY,LOSSY,LOUSY,4
LOUSY,LOUSY,LOUSY,LOUSY,5
LOUSY,LOUSY,LOUSY,LOUSY,6
RAILS,RIQQS,ROSHI,TIARS,1
RAILS,RAILS,RAITS,IORAS,2
RAILS,RAILS,RAIDS,RAIDS,3
RAILS,RAILS,RAILS,RAIKS,4
RAILS,RAILS,RAILS,RAILS,5
RAILS,RAILS,RAILS,RAILS,6
GEARS,SEARS,HAIRS,TEARS,1
GEARS,GEARS,TEARS,LEARS,2
GEARS,GEARS,REARS,REARS,3
GEARS,GEARS,GEARS,SEARS,4
GEARS,GEARS,GEARS,GEARS,5
GEARS,GEARS,GEARS,GEARS,6
AIYOH,COACH,ALLOD,TORAN,1
AIYOH,AIYOH,ACTOR,IDOLA,2
AIYOH,AIYOH,ANYON,OKAPI,3
AIYOH,AIYOH,AIYOH,AIYOH,4
AIYOH,AIYOH,AIYOH,AIYOH,5
AIYOH,AIYOH,AIYOH,AIYOH,6
CAROM,CAROM,PASMO,MIROS,1
CAROM,CAROM,OAKUM,CAROM,2
CAROM,CAROM,CAROM,CAROM,3
CAROM,CAROM,CAROM,CAROM,4
CAROM,CAROM,CAROM,CAROM,5
CAROM,CAROM,CAROM,CAROM,6
DOODY,POOED,FIELD,RONTE,1
DOODY,DOODY,NUDZH,DOGLY,2
DOODY,DOODY,DOWDY,DOWDY,3
DOODY,DOODY,DOODY,DODDY,4
DOODY,DOODY,DOODY,DOODY,5
DOODY,DOODY,DOODY,DOODY,6
BLUES,SLOBS,BLURT,BOLES,1
BLUES,BLEES,BLUFF,BLUES,2
BLUES,BLUES,BLUDE,BLUES,3
BLUES,BLUES,BLUES,BLUES,4
BLUES,BLUES,BLUES,BLUES,5
BLUES,BLUES,BLUES,BLUES,6
SEEDY,STAGS,SNATH,STALE,1
SEEDY,SKEED,SPELL,SPEND,2
SEEDY,SUEDE,SKEGG,SEEDY,3
SEEDY,SEEDY,SWEYS,SEEDY,4
SEEDY,SEEDY,SEEDY,SEEDY,5
SEEDY,SEEDY,SEEDY,SEEDY,6
AUDAX,SABES,MUTED,TONES,1
AUDAX,AUDAD,WUDDY,CAMPY,2
AUDAX,AUDAX,KUDUS,ABJUD,3
AUDAX,AUDAX,HUDNA,AUDAX,4
AUDAX,AUDAX,AUDAX,AUDAX,5
AUDAX,AUDAX,AUDAX,AUDAX,6
CLADS,SABES,KNEED,LANES,1
CLADS,CLADS,ADAWS,GLAMS,2
CLADS,CLADS,CLADS,BLAYS,3
CLADS,CLADS,CLADS,FLAWS,4
CLADS,CLADS,CLADS,CLASS,5
CLADS,CLADS,CLADS,CLADS,6
LYMES,SAMES,DUMAS,BEMAS,1
LYMES,RIMES,ZYMES,LIMES,2
LYMES,LEMES,LYMES,LYMES,3
LYMES,LYMES,LYMES,LYMES,4
LYMES,LYMES,LYMES,LYMES,5
LYMES,LYMES,LYMES,LYMES,6
HEDER,TRODS,PREXY,TRIES,1
HEDER,WIDER,DOSER,MODER,2
HEDER,HEDER,ENDER,CEDER,3
HEDER,HEDER,CIDER,HEDER,4
HEDER,HEDER,HEDER,HEDER,5
HEDER,HEDER,HEDER,HEDER,6
JUDOS,SORES,KETES,TORES,1
JUDOS,PIONS,CUIFS,DINOS,2
JUDOS,OTTOS,MUMUS,KUDOS,3
JUDOS,DZHOS,RUNDS,JUDOS,4
JUDOS,KUDOS,JUDOS,JUDOS,5
JUDOS,JUDOS,JUDOS,JUDOS,6
PLUPS,SOBAS,GLASS,RAILS,1
PLUPS,CURLS,PLIPS,GOLPS,2
PLUPS,PLUPS,PLOPS,PLUPS,3
PLUPS,PLUPS,PLUPS,PLUPS,4
PLUPS,PLUPS,PLUPS,PLUPS,5
PLUPS,PLUPS,PLUPS,PLUPS,6
CHAIN,BAGIE,EXING,RAINE,1
CHAIN,CRAIC,OWNIO,ALOIN,2
CHAIN,CLAIM,UNZIP,CHAIN,3
CHAIN,CHAIN,ABRIN,CHAIN,4
CHAIN,CHAIN,MAVIN,CHAIN,5
CHAIN,CHAIN,CHAIN,CHAIN,6
TUNES,SONES,GOYLE,TOLES,1
TUNES,TENES,WUSES,TUNES,2
TUNES,TYNES,TUNES,TUNES,3
TUNES,TUNES,TUNES,TUNES,4
TUNES,TUNES,TUNES,TUNES,5
TUNES,TUNES,TUNES,TUNES,6
HOXED,PALED,COUTA,HAOLE,1
HOXED,MOTED,YODLE,HOKEY,2
HOXED,HOVED,HOKED,HOPED,3
HOXED,HOXED,HOVED,HOMED,4
HOXED,HOXED,HOHED,HOVED,5
HOXED,HOXED,HOPED,HOXED,6
MOOLY,LOLLS,LOTOS,TOLES,1
MOOLY,WOOLY,VOLED,GOOLD,2
MOOLY,COOLY,WOOLY,WOOLY,3
MOOLY,DOOLY,COOLY,COOLY,4
MOOLY,GOOLY,HOOLY,HOOLY,5
MOOLY,HOOLY,MOOLY,MOOLY,6
PILEA,BAAED,ABAND,RAILE,1
PILEA,ARMER,FEUAR,NELIA,2
PILEA,PILEA,YAWEY,PILEA,3
